sample_id,V_sourcebus,Angle_sourcebus,V_1,Angle_1,V_2,Angle_2,V_3,Angle_3,V_4,Angle_4,V_5,Angle_5,V_6,Angle_6,V_7,Angle_7,V_8,Angle_8,V_9,Angle_9,V_10,Angle_10,V_11,Angle_11,V_12,Angle_12,V_13,Angle_13,V_14,Angle_14,V_15,Angle_15,V_16,Angle_16,V_17,Angle_17,V_18,Angle_18,V_19,Angle_19,V_20,Angle_20,V_21,Angle_21,V_22,Angle_22,V_23,Angle_23,V_24,Angle_24,V_25,Angle_25,V_26,Angle_26,V_27,Angle_27,V_28,Angle_28,V_29,Angle_29,V_30,Angle_30,V_31,Angle_31,V_32,Angle_32,V_33,Angle_33,total_losses_kw,P_2,Q_2,P_3,Q_3,P_4,Q_4,P_5,Q_5,P_6,Q_6,P_7,Q_7,P_8,Q_8,P_9,Q_9,P_10,Q_10,P_11,Q_11,P_12,Q_12,P_13,Q_13,P_14,Q_14,P_15,Q_15,P_16,Q_16,P_17,Q_17,P_18,Q_18,P_19,Q_19,P_20,Q_20,P_21,Q_21,P_22,Q_22,P_23,Q_23,P_24,Q_24,P_25,Q_25,P_26,Q_26,P_27,Q_27,P_28,Q_28,P_29,Q_29,P_30,Q_30,P_31,Q_31,P_32,Q_32,P_33,Q_33
171.0,1.03510420930484,-1.9582752213286148,1.03274944531987,-2.005016712813619,1.0201820830065973,-2.2532614547266983,1.0119971077491425,-2.440218762464063,1.0052456723945944,-2.59411639040154,0.9913842313203731,-3.2081883475062543,0.988092806372488,-3.7683100976983,0.9753700464474774,-4.107442214525409,0.969863007752411,-4.29378902019061,0.9658399498931938,-4.467484689951932,0.9651634242187035,-4.483136466728613,0.9640845270688309,-4.513003248033446,0.9602119765141963,-4.5862972145244765,0.9594996724334384,-4.710315224272888,0.958772397337993,-4.807839236018385,0.9586007226431529,-4.914201539633598,0.9601445846910521,-5.117074543407223,0.9607677189907882,-5.2043648621427705,1.019831520245366,-2.2543312823846446,1.0174909245365928,-2.2617922840338816,1.0170624659351495,-2.2647545136687985,1.0166557460870655,-2.267413509734948,1.0100199506853718,-2.4954940749727283,1.0077851799121933,-2.5662355962835863,1.005160487976126,-2.631783508390758,0.9801457617850796,-3.868598331525013,0.9798296830636014,-4.022626874172005,0.9788846003165886,-4.14780715407057,0.9739003717289542,-4.376186843425531,0.9709732844604256,-4.604882220502807,0.9696276761610549,-4.753569327519133,0.9672623359099507,-4.912877616799007,0.9674202839569985,-4.988960143226607,0.9677385577272484,-5.026165259031186,199.19993640130315,119.8095157988061,71.88570947928366,81.06914272695586,36.03073010086927,127.08436241525098,84.72290827683398,58.46371166579287,29.23185583289642,52.72387373011949,17.5746245767065,237.99194553104144,118.99597276552072,168.14784004551285,84.07392002275643,61.743420738731984,20.581140246244,77.9384135797379,25.979471193245974,46.52626454308826,31.01750969539217,56.350640904449534,32.871207194262226,41.36721998858409,24.13087832667405,118.42501101620927,78.95000734413951,68.78972879294253,11.464954798823747,59.49387425210554,19.83129141736852,68.10744917009796,22.70248305669933,77.8425516536338,34.59668962383724,71.99296574955393,31.996873666468414,60.7672812426117,27.007680552271864,74.13316373328406,32.948072770348475,66.82834673322928,29.70148743699079,85.26789347041445,47.371051928008036,490.2739786130382,233.46379933954194,480.61187203939227,228.86279620923435,47.06195240870949,19.609146836962278,63.14767192307721,26.31152996794883,59.20750464106642,19.73583488035548,129.98606694250978,86.65737796167318,170.4997187969379,85.24985939846896,175.4566822775282,81.87978506284654,218.76403966903456,104.17335222334977,46.76404609345003,31.176030728966683
172.0,1.0357842536263573,-1.9203235377964076,1.0334913810438915,-1.967149682519046,1.021253857156429,-2.215874854612617,1.0135084651239217,-2.4021752718926814,1.0071158366262856,-2.5551199781785363,0.9939900877711165,-3.1542527333781663,0.9910056445825705,-3.6909720318617136,0.978252686668123,-4.025942045586827,0.9722926709638741,-4.213999698672514,0.9679967592610189,-4.387792592713412,0.9672607252601046,-4.40271815604196,0.9660166706253906,-4.431198720792858,0.9615475688942244,-4.4913902674735855,0.9605922537218013,-4.623074606784683,0.9597360144913012,-4.723592964358295,0.9594334263828027,-4.832548045724991,0.9607468512664463,-5.044943066026058,0.96139705761447,-5.131667789642312,1.0207967013680816,-2.217254658747636,1.0177859034376422,-2.2267606834313707,1.0172378854213577,-2.230534983048428,1.016792483790254,-2.2334437274141163,1.0117187460101114,-2.4574111399153,1.0099061629709072,-2.5275309835770363,1.0078520992135045,-2.598802672323567,0.983762955233122,-3.8037382881051465,0.9834176608403536,-3.957563615807605,0.9824819632206344,-4.081359262486268,0.9774823112306211,-4.3066480148115245,0.9744845626817591,-4.533057261453077,0.9731453154433172,-4.680931706638627,0.9709171633014864,-4.8409623187308135,0.9709715570644462,-4.917984188907266,0.9712263665268802,-4.955439596594752,188.5800175816723,105.12475020756929,63.07485012454157,97.19507874837848,43.1978127770571,110.38836020027395,73.59224013351596,64.5019731883016,32.25098659415079,61.6755140697719,20.55850468992397,189.99851818147096,94.99925909073548,188.80253999593265,94.40126999796632,49.95428531466557,16.65142843822186,58.78240845412788,19.594136151375967,45.64623598752163,30.430823991681084,72.72114341169927,42.420666990157905,59.21736351965261,34.54346205313068,121.96642311215838,81.31094874143892,71.70215308284244,11.9503588471404,83.10814301303196,27.702714337677328,63.748461965107204,21.249487321702407,105.2569934845333,46.78088599312591,93.59688342744349,41.59861485664155,91.34362424903844,40.59716633290597,81.18963052730396,36.084280234357315,104.18835983508909,46.30593770448404,89.97826340477093,49.987924113761636,401.17954091503185,191.0378766262056,356.3552918815743,169.69299613408296,62.03346999268502,25.84727916361875,54.87095866043308,22.86289944184711,50.51067022205599,16.83689007401867,142.84936013747307,95.23290675831538,189.44936310098507,94.72468155049253,119.1798975792425,55.61728553697987,236.35488346814756,112.54994450864166,66.61825884831902,44.41217256554601
173.0,1.0357402468072068,-1.9214659420069224,1.0334445020324716,-1.9682272297574872,1.021191678566575,-2.2166007509297287,1.0133632342009256,-2.4028870687443926,1.0067441903017968,-2.555878646192619,0.9930203669201688,-3.163863891384429,0.9897996518268182,-3.715868044566894,0.9772928491682358,-4.042968968173124,0.9715562494442674,-4.225399160569622,0.9675732680925316,-4.3926051865376845,0.9668926039184553,-4.407375614493256,0.965760373237059,-4.435555963932782,0.9616476249626623,-4.498120490462909,0.960730159110843,-4.624536747726446,0.9599198103262884,-4.720873727898586,0.9598572721220527,-4.824781939796511,0.9615425444565763,-5.021997572867167,0.9622757181925156,-5.1069763923481855,1.0207678782520355,-2.217882528262503,1.0176764824293594,-2.2276349492148366,1.0171198579772087,-2.231467959755874,1.016612716877011,-2.2347764270516395,1.0117389918822746,-2.458146181488955,1.0101506222901728,-2.528244183941003,1.008284893787547,-2.601391394023295,0.9819261738368774,-3.818703259987804,0.9815793503697854,-3.974382966654863,0.9806272542845621,-4.09988237750458,0.9756380016806875,-4.328903002821266,0.9727073872923774,-4.558079873454818,0.9713151458891134,-4.706456393207819,0.9689936247569151,-4.866497946969547,0.969121322234145,-4.943034619885705,0.9694430123935379,-4.980228650907942,192.32101865715404,106.07347444193651,63.644084665161905,93.00431892652735,41.335252856234376,104.88464351391058,69.92309567594037,68.86038987277371,34.43019493638684,52.351514870128646,17.450504956709555,198.32843972089213,99.16421986044607,198.40984929230223,99.20492464615111,50.97339854315521,16.991132847718408,61.13962436403279,20.379874788010937,40.02933153739343,26.686221024928955,52.18491715484275,30.441201673658266,58.943118316299824,34.38348568450822,146.82823435029746,97.88548956686498,61.62143204241276,10.270238673735454,66.42400282561925,22.141334275206425,50.11243952036774,16.70414650678925,70.97023722333901,31.54232765481734,97.99901365040924,43.55511717795966,82.78960909427376,36.795381819677225,92.42062518684206,41.075833416374245,106.28741166016016,47.238849626737846,74.6824952408745,41.490275133819175,371.46731211062684,176.8891962431556,452.9279149911291,215.67995951958522,59.03804868080579,24.599186950335735,66.7988571318117,27.832857138254866,58.864705033573784,19.6215683445246,119.3456253563881,79.56375023759206,189.49874895931453,94.74937447965726,157.94584515983922,73.70806107459168,231.5123701663747,110.24398579351173,46.067577041165386,30.711718027443588
174.0,1.0372717382917183,-1.84753969223633,1.0351054753014342,-1.895015513877744,1.0235426390748832,-2.147295965464703,1.0161252917235153,-2.336132993435,1.0099744171533647,-2.491943285095156,0.9976171972138006,-3.087660946627504,0.9950143923186069,-3.606803791073844,0.9827870551539594,-3.939922364871242,0.9769758968776501,-4.12838446600744,0.9729964571204052,-4.301085360574613,0.9723365058031394,-4.3167878585503425,0.9712762360844233,-4.346747779210856,0.9673882044166755,-4.4190632109703545,0.9667045466988163,-4.541436767149664,0.9661337017833793,-4.636325363416313,0.9660677370750369,-4.740890789538509,0.9678669579131451,-4.933872254298497,0.9685375648514364,-5.020269090503586,1.0231318105518796,-2.1485375868897556,1.0203398196168116,-2.1573525917260112,1.0197708083091794,-2.161259960228234,1.0193219546464,-2.1641838231731088,1.0143865043351348,-2.391223260749167,1.0125598598032464,-2.4613938901531816,1.0104737642904906,-2.5324016734704604,0.9881071101818643,-3.7320849074473466,0.9880685501489415,-3.875895808270446,0.987442595693653,-3.996421852372541,0.9833263414424561,-4.241399569253596,0.9811894736562119,-4.473905335268969,0.9802297781693273,-4.6239047535803355,0.9784236996819059,-4.790483576429664,0.9786833393308443,-4.864502836360823,0.9789228276475347,-4.902024880927784,173.46796347210898,81.39883072586828,48.839298435520966,76.268841292557,33.897262796692,128.236308801389,85.49087253425932,66.77516972395813,33.38758486197905,57.82123486682598,19.273744955608667,172.08765002219417,86.04382501109708,208.22706707566687,104.11353353783343,69.3694168972898,23.12313896576327,73.66416415731545,24.554721385771824,39.007840816634726,26.005227211089817,62.988487352448466,36.743284288928265,64.04466157790758,37.35938592044608,108.21392283001896,72.14261522001263,72.48264655645706,12.080441092742836,47.41249076088699,15.804163586962334,62.08069583695732,20.69356527898578,87.14959264118552,38.73315228497134,67.82378999297157,30.143906663542918,97.5612442905764,43.360553018033954,82.0215272231386,36.45401209917271,87.84377820471155,39.04167920209402,88.17949039605378,48.98860577558545,407.5142272582734,194.0543939325111,414.05582128755657,197.16943870836022,61.14426285093448,25.476776187889357,64.14714533962706,26.727977224844597,68.73079356390366,22.910264521301226,104.71118221709396,69.80745481139597,154.9189847730194,77.4594923865097,131.22637616227394,61.23897554239454,159.572687158157,75.98699388483665,72.95614099872262,48.63742733248174
175.0,1.0318701344718753,-2.1400120021961757,1.02922024007957,-2.1864227087940193,1.0150800286720185,-2.4327657613045317,1.0060190226348427,-2.617418043301605,0.9987359394432612,-2.7688799843747764,0.9834377389982611,-3.398915241243561,0.9795062515550954,-3.9962550263087784,0.9655574912060305,-4.337650386604611,0.9591362571878843,-4.527258147817542,0.95465328352329,-4.6998196555594545,0.9539422941786342,-4.713860344678757,0.9527401615736751,-4.740650599497962,0.9484759676115555,-4.796766682568037,0.947575022840518,-4.9225959816735685,0.9467044657780429,-5.019403653131499,0.9466466329675347,-5.123154468590643,0.9483022154598097,-5.320629503378639,0.9490052906130828,-5.406037925294979,1.014569531681713,-2.4343090223372,1.011065999720517,-2.4453830298058685,1.0103373540974154,-2.4504176874537267,1.0096820153158235,-2.4547132957100906,1.0035207509615498,-2.6731456201565225,1.000691072027742,-2.7442947460394653,0.9974451842768395,-2.8034294640606947,0.9710840321714038,-4.084967894917239,0.9705798334606726,-4.2468999302682136,0.9694438546473413,-4.375461536273421,0.9638710467429008,-4.593800490228655,0.9604637279547307,-4.8209702463485335,0.9586814955157221,-4.96661149397003,0.9559413556699182,-5.118932811631373,0.9559413296022309,-5.197015658123312,0.9562277546523006,-5.234331197750047,235.34925377224255,97.04297518156197,58.22578510893718,73.00134676589977,32.44504300706656,114.18451246423102,76.12300830948735,61.49589403305586,30.747947016527917,75.81439637062462,25.271465456874882,215.9595320275142,107.9797660137571,216.46679433235008,108.23339716617504,85.14119759113464,28.380399197044888,55.85828430378877,18.61942810126293,47.35522476350244,31.57014984233496,72.86076619887797,42.502113616012146,44.65485904129544,26.048667774089,155.9325117226174,103.95500781507826,59.093337612259596,9.848889602043261,62.06644939166019,20.688816463886738,52.142126812333245,17.38070893744442,104.35375783203727,46.3794479253499,79.74559851873259,35.442488230547816,109.16570271286548,48.518090094606876,118.59997790998762,52.71110129332783,82.70683049597098,36.758591331542654,106.0786122270369,58.93256234835385,583.562136573352,277.8867317015961,483.74198736216755,230.3533273153178,48.22247872944059,20.092699470600238,52.75059647332411,21.97941519721837,61.785936805647694,20.595312268549236,95.40647673056803,63.60431782037868,224.04004658503698,112.02002329251849,174.524773311454,81.44489421201192,259.9318357344449,123.77706463544992,54.005462214873106,36.00364147658207
176.0,1.0357433369873186,-1.9129389107882426,1.0334550838816763,-1.959323154623222,1.0212422326467407,-2.20566131655383,1.0134786405472809,-2.3903484094311787,1.0067560319608186,-2.5421981520670953,0.9928711979361948,-3.1503065408356687,0.9895167043436355,-3.708845188585654,0.9779209584172077,-4.0283320903277815,0.9726581784216709,-4.206605125433394,0.9689630400478997,-4.371340301161402,0.9683464335662499,-4.386549681295652,0.967296338231593,-4.415557084301479,0.9636511082801291,-4.490634948437816,0.9629583732176912,-4.611295964279114,0.9623913640095048,-4.7044952040230745,0.9623879350957618,-4.806953071241564,0.9641347726961562,-5.001809157589283,0.9648259629288954,-5.087716581975055,1.0208068592365067,-2.20697677388407,1.0176571139342196,-2.2169070276729137,1.0170738911365413,-2.220921011797138,1.0165674983611512,-2.224224786095934,1.0119951294322538,-2.445139938197346,1.0105359715871458,-2.514774400757677,1.0089488845009629,-2.590695164167461,0.9810984939240157,-3.797272022921097,0.9805444447345946,-3.9599044825398937,0.9793621982804045,-4.088144228638605,0.973788963761506,-4.304426401103128,0.9704245254849349,-4.529242594121443,0.9687902075493958,-4.675041026528342,0.9660259999229156,-4.8257324414423985,0.9660101690055485,-4.90336289404658,0.9662171538509629,-4.940999389776761,192.6257960361736,109.35031697440334,65.61019018464201,71.41399072198655,31.73955143199402,118.08430708956195,78.72287139304129,51.43613145779724,25.71806572889861,58.4716731711875,19.49055772372917,190.26539179254905,95.13269589627453,177.73866665440016,88.86933332720008,63.57021132471451,21.19007044157151,46.34502516151139,15.4483417205038,57.704137677190495,38.46942511812699,42.045830296470996,24.526734339608076,64.75321984253986,37.77271157481491,115.34772113347859,76.89848075565239,56.28451475108648,9.380752458514408,54.69423150202061,18.23141050067354,57.7317348217466,19.243911607248872,75.21915498658512,33.430735549593386,94.78046461869195,42.124650941640866,91.28937194658221,40.57305419848098,92.28029792198926,41.01346574310634,95.35500859179896,42.380003818577315,92.1252513220396,51.1806951789109,327.4695421014153,155.9378771911501,465.70074934392517,221.76226159234525,52.27573409657871,21.781555873574455,72.13119636431233,30.054665151796794,69.76963159730491,23.256543865768307,126.07780137867394,84.05186758578262,185.86053438839443,92.93026719419721,173.78626230485511,81.10025574226577,243.5915574808302,115.99597975277625,79.91039955192196,53.2735997012813
177.0,1.0361070478013574,-1.909719911905957,1.0338371632059777,-1.9569212179982967,1.0217221095477569,-2.207682484595036,1.0141038024091524,-2.3947705418009577,1.0078282558305873,-2.5487007981614664,0.9951893341605317,-3.144378960234005,0.9924313675398764,-3.6698012902671646,0.9806981991658039,-3.992974302841099,0.9753114499467486,-4.173973041159154,0.9712144711651067,-4.344127639020148,0.9705337462596614,-4.359083936241052,0.9694001336892535,-4.387618483779406,0.9653988586382192,-4.455380165659643,0.9646563996349431,-4.578451952450826,0.9639942952540685,-4.673812079623589,0.963898288178699,-4.778121965393358,0.9654898284828022,-4.979407896534568,0.96613770101804,-5.06624955380071,1.021209803357987,-2.2092222807301414,1.0178848741967572,-2.21968372878178,1.017249804306996,-2.2240492410050594,1.016711243989567,-2.227560513511389,1.012236785232419,-2.4500472064118486,1.01024528401731,-2.5204709258717477,1.0079330131566206,-2.5891851585404577,0.9850423575880116,-3.7837149238177896,0.9847570182932555,-3.937161324936194,0.9838557660431764,-4.062043652556887,0.9789793988245172,-4.293965564938933,0.97612725793177,-4.52422010400912,0.9746791227989895,-4.671882117550264,0.9721799801310625,-4.828394172271235,0.9722484396317878,-4.905416509965009,0.9725278009312059,-4.942778259307186,182.577049328728,75.31695044162345,45.190170264974064,71.13367292025256,31.614965742334473,134.01926880868047,89.34617920578697,64.54079415037819,32.27039707518908,46.75026679047947,15.583422263493162,186.12283227818102,93.06141613909051,147.4815051835253,73.74075259176264,65.79145276197467,21.930484253991562,60.89326383028555,20.29775461009519,52.30385310463596,34.86923540309064,66.63469337625277,38.87023780281411,57.18995095203328,33.36080472201941,118.6369112993957,79.09127419959714,59.01641870352118,9.836069783920191,60.48782963166492,20.162609877221648,65.30646237783094,21.76882079261032,122.34351241265126,54.37489440562278,93.9593972674557,41.759732118869195,101.7542446178212,45.22410871903164,98.15235437094988,43.623268609311054,87.87453701237817,39.05534978327918,85.6202306525336,47.566794806963124,442.21786766747164,210.57993698451025,394.8495021309138,188.0235724432922,54.71561848787235,22.798174369946803,64.84742032299053,27.019758467912713,55.42431223673794,18.474770745579317,93.9676757701243,62.64511718008286,178.96264549913167,89.48132274956583,163.36885608037,76.2387995041727,240.04198446839385,114.30570688971132,59.47336877482587,39.64891251655058
178.0,1.0355253501599802,-1.9370029581969186,1.03320698761357,-1.983897577816286,1.0208336076206106,-2.2329836419133064,1.0128560279042884,-2.419596868085284,1.0063546571122517,-2.572610188205808,0.9933727551392428,-3.172869625044037,0.990453055135229,-3.708271624370549,0.9772802686382397,-4.03964523567391,0.9709563294968028,-4.226667734404186,0.9669649713520844,-4.3930988065950825,0.9662841528205481,-4.407717938546156,0.9651095860869975,-4.435604895481382,0.9609487014358301,-4.498267665362818,0.960056447065792,-4.62495683985493,0.9591960068401759,-4.722642173581435,0.9590750814762369,-4.827783519425535,0.9606689514693576,-5.028687980589016,0.9613902234028296,-5.113904996128135,1.0204080346937106,-2.234271337478881,1.0174977178495603,-2.2434708690379535,1.0169508157554237,-2.2472381177553786,1.0163718140360067,-2.251012070154617,1.0108984160974972,-2.475247369984413,1.0090310035386363,-2.5454311303226005,1.006909378078557,-2.6160133437211512,0.9834468317964126,-3.831914743195695,0.9834345315885851,-3.9752143916438865,0.98282740559121,-4.095935777044497,0.9787247444287189,-4.3422479706088835,0.9765422065797603,-4.576070969244694,0.9755421271599015,-4.726734711528996,0.9739117874387518,-4.897848404151222,0.9742842598883921,-4.971005712330581,0.9746135297313764,-5.008177103587943,188.7597588294777,84.24182807425146,50.545096844550876,98.25103074786485,43.66712477682882,161.69846157766332,107.79897438510888,60.77883126674708,30.389415633373527,65.59181479502422,21.86393826500808,177.34074711062073,88.67037355531036,262.62000450484453,131.31000225242227,51.253222367946606,17.084407455982205,45.437059960554656,15.145686653518222,50.0984493982976,33.39896626553173,59.35179039665701,34.62187773138325,46.649870296040234,27.2124243393568,147.01906807954086,98.01271205302723,64.0125918200495,10.668765303341576,71.8378666042153,23.945955534738438,51.892598922923376,17.297532974307796,88.42862396163302,39.30161064961467,85.04554035241851,37.79801793440823,66.62440428178617,29.61084634746052,105.48401615674607,46.8817849585538,137.73825451849333,61.217002008219254,90.29154491744934,50.16196939858298,411.45114654185653,195.929117400884,440.2702914185899,209.652519723138,56.82062933204856,23.675262221686893,58.103211802194025,24.209671584247502,58.59798303428237,19.532661011427464,101.3048709877994,67.53658065853293,190.27597659544202,95.13798829772101,144.61412939823194,67.48659371917495,147.35376091590172,70.1684575790008,44.78232657203459,29.854884381356392
179.0,1.035970839228337,-1.9069280917976574,1.0336975259698697,-1.9536429641101913,1.021564256164767,-2.201773856128565,1.013786181615762,-2.387840515971228,1.0073527552997368,-2.540475331028855,0.9941976924958191,-3.1397015707930467,0.991182204480664,-3.678078900275141,0.9795758242305723,-3.9926735139761442,0.9742005929431046,-4.169000468283048,0.9702963773400691,-4.332690823927832,0.9696629303239551,-4.347168875194335,0.9686467132777091,-4.374790016574172,0.9651302772940064,-4.445993389887933,0.9645894019237695,-4.558376891955749,0.964157684192711,-4.646144539667369,0.9643783260328074,-4.743016649802303,0.9663166395812628,-4.9302522006097655,0.967100306543689,-5.014243529962391,1.0211500600171208,-2.203027902595743,1.0183224595425042,-2.2119714130278174,1.017829127508108,-2.2153723070006546,1.0174623941979049,-2.217770831567652,1.011979244622749,-2.443251748841059,1.010039451363904,-2.5139215146974574,1.0076763285708414,-2.582125945334097,0.9833345428839255,-3.782092873212043,0.9829250166872137,-3.9405755711945316,0.981901077936108,-4.067471438110955,0.9767684285538879,-4.294730798747882,0.9737630189535633,-4.523740764946099,0.9722909207494673,-4.671518115704374,0.9698868126245156,-4.8300434706623045,0.9700711468237008,-4.905624142090024,0.9703736449486989,-4.942893785498231,185.8778513946997,100.31335035653439,60.18801021392063,90.24990184050601,40.111067484669334,119.64619190856536,79.76412793904356,58.78422870440711,29.392114352203542,53.0030389191524,17.667679639717473,178.72065622065304,89.36032811032652,167.39919152762485,83.69959576381243,74.30526422335038,24.768421407783467,71.07339618381661,23.69113206127221,56.485897179964084,37.65726478664272,62.59749205320685,36.51520369770399,61.55384657205557,35.906410500365745,123.51240801815074,82.34160534543382,32.43094148638008,5.4051569143966764,54.657443815506596,18.219147938502203,42.75992912088557,14.253309706961861,86.56540765896001,38.473514515093335,94.67382430308336,42.077255245814825,88.52719135090848,39.34541837818154,66.90240172907122,29.734400768476092,82.45469067537212,36.64652918905427,67.52534598321839,37.514081101788,450.1600748361312,214.36194039815763,420.68912258734946,200.3281536130235,58.195774101665435,24.248239209027258,76.5959404426311,31.914975184429615,66.23130047091085,22.07710015697029,111.35457454023062,74.2363830268204,198.38680025401516,99.19340012700758,190.93605454043563,89.10349211887002,205.00041720413634,97.61924628768395,52.04105205345,34.6940347023
180.0,1.0353903194897707,-1.9438469024392544,1.0330602646338352,-1.9906934563659717,1.0206245764681636,-2.23951538210952,1.0127503949939614,-2.4263099847020024,1.0063322633398997,-2.579905477693695,0.9934798754077909,-3.1792001328504735,0.9906443212505534,-3.7100698809427866,0.9770994279236761,-4.051523381654147,0.9708653773440017,-4.241787107966491,0.9664674125632966,-4.416192029649708,0.9657228600315271,-4.430908671321286,0.9645389210020361,-4.459000123925807,0.9603056620746088,-4.520840705045388,0.9593759310363636,-4.649196893244544,0.9585551338108255,-4.74701706518703,0.9583988422986495,-4.852783752323756,0.9599154578619943,-5.05680889193216,0.9606252423286146,-5.142257631683401,1.0201861170616677,-2.2408413488984276,1.017239620136094,-2.2501563265702598,1.0167172778722138,-2.253757947782114,1.016276874761701,-2.256635819704796,1.0106939926888563,-2.481812038349106,1.008424473954173,-2.5526521174299353,1.0057344913761466,-2.617567019575386,0.9838764512468323,-3.8373259274649256,0.9838263560379044,-3.9814721333000826,0.9831952664648245,-4.102005253827325,0.9789387867689221,-4.344544649220064,0.9766014410648278,-4.577001402743638,0.9755422789971575,-4.727231942424,0.9738845806179074,-4.89778319898299,0.9742829008847173,-4.970500296676301,0.9746026772182274,-5.007708325330759,189.5676319289994,125.61163624558793,75.36698174735275,63.221923737015146,28.09863277200673,151.58016502834985,101.05344335223323,68.82932311274966,34.41466155637482,51.7210824092672,17.24036080308907,212.31351417234535,106.15675708617268,207.7005716778267,103.85028583891335,55.260545879596755,18.42018195986559,87.11838442764426,29.039461475881428,46.5704777766449,31.046985184429932,59.14110380504259,34.49897721960817,59.73610826826516,34.84606315648801,135.65677233692196,90.43784822461464,63.46825208597536,10.57804201432922,76.16546379959846,25.388487933199492,53.62911086425686,17.876370288085624,95.68459171524948,42.526485206777544,95.94608300931078,42.64270355969368,84.13327754675953,37.39256779855979,80.23823250299498,35.66143666799776,80.9078833452034,35.959059264534844,82.16774328361765,45.64874626867648,500.93884100772175,238.5423052417722,387.946154487707,184.7362640417652,62.244264176003014,25.93511007333458,44.37890061592432,18.491208589968462,54.684040715248756,18.22801357174959,110.5778106794184,73.7185404529456,201.5587892348422,100.7793946174211,158.2593682226004,73.85437183721356,134.7744551356239,64.17831196934469,47.65790164974103,31.771934433160684
181.0,1.0380717276271991,-1.7970797266315048,1.0359833724753542,-1.8443970491193242,1.0248357616413053,-2.0958484067353806,1.0177339839162824,-2.2842947587154665,1.0117279159527202,-2.439453671731652,0.9994826457450622,-3.0297391106708624,0.9968504655269452,-3.5473018730362633,0.9856651890462949,-3.8642048312863486,0.9805459936680118,-4.041898559411777,0.9767929808387933,-4.208037989480873,0.9761752184850571,-4.223389629238046,0.9751457726143488,-4.252670494297772,0.971448636522085,-4.326246739852893,0.9708808008151927,-4.443150046561381,0.9703398046178756,-4.535493800195877,0.970332528892638,-4.637261131907779,0.9719526398181366,-4.83780831475479,0.9725844585938687,-4.925077253002399,1.0244473788160378,-2.097023567904192,1.0219027484866745,-2.105073739845552,1.0214226264656496,-2.1083730801371203,1.0209513636096479,-2.111436600081712,1.0162407390007961,-2.339544471022139,1.014867973444417,-2.409479753883915,1.013234664437688,-2.4850107893429225,0.989501838125292,-3.6627469836943716,0.9893969711261317,-3.8087260768590467,0.9886978496813976,-3.930063854331603,0.9844190699699373,-4.1713483249827,0.9820533799933001,-4.402842161651617,0.9809825337610933,-4.552508866024105,0.9792233139984763,-4.720556744839881,0.9795172267130181,-4.794379065646886,0.9797913656270723,-4.831768885263766,165.29810108855915,101.26330186105784,60.7579811166347,78.5089784281996,34.89287930142204,98.49182279449998,65.66121519633332,47.41966845101193,23.709834225505954,58.57079493190826,19.523598310636093,180.16229162387228,90.08114581193614,156.63044796587687,78.31522398293843,71.28677371182249,23.76225790394084,55.32443577082477,18.44147859027493,46.1838356308089,30.789223753872598,67.33108350701592,39.27646537909261,49.652147702443756,28.96375282642552,111.51162531234704,74.34108354156469,44.88740021038079,7.481233368396794,56.36634765461932,18.78878255153978,69.62748464165965,23.20916154721989,90.93580266019089,40.41591229341817,74.08015284727337,32.92451237656594,65.53975657790079,29.128780701289237,86.25511100447055,38.3356048908758,116.36711501539435,51.718717784619706,68.39749794579278,37.99860996988489,336.5722235790729,160.2724874186061,462.88218467882854,220.42008794229923,59.703596397031006,24.87649849876291,69.73814331341605,29.057559713923343,53.09455618144247,17.69818539381416,112.73046987402591,75.15364658268393,191.35983732266976,95.67991866133488,135.90917548375307,63.42428189241814,159.09545206886148,75.7597390804102,62.598432906770896,41.732288604513926
